,Country,Year,GDP,Region_x,HUMAN FREEDOM (Score),Procedural Justice,Civil Justice,Criminal Justice,Rule of Law,Homicide,Disappearances,Violent Conflicts,Organised Conflicts,Terrorism Fatalities,Terrorism Injuries,"Disapperances, Conflicts, and Terrorism",Female Genital Mutilation,Inheritance Rights: Widows,Inheritance Rights: Daughters,Inheritance Rights,Women's Security & Safety,Security & Safety,Domestic Movement,Foreign Movement,Women's Movement,Movement,Establishing Religious Organizations,Operating Religious Organizations,Establishing and Operating Religious Organizations,Harassment and Physical Hostilities,Legal and Regulatory Restrictions,Religion,Association,Assembly,Establishing Political Parties,Operating Political Parties,Establishing and Operating Political Parties,Establishing Professional Organization,Operating Professional Organization,Establishing and Operating Professional Organization,"Establishing Educational, Sporting and Cultural Organizations","Operating Educational, Sporting and Cultural Organizations","Establishing and Operating Educational, Sporting and Cultural Organizations","Association, Assembly, & Civil Society",Press Killed,Press Jailed,Laws and Regulations that Influence Media Content,Political Pressures and Controls on Media Content,Access to Cable/Satellite,Access to Foreign Newspapers,State Control over Internet Access,Expression & Information,Legal Gender,Male to Male Relationships,Female to Female Relationships,Same-Sex Relationships,Divorce,Identity & Relationships,PERSONAL FREEDOM (Score),Government Consumption,Transfers and subsidies,Government  enterprises and investment,Top marginal income tax rate,Top marginal income and payroll tax rate,Top marginal tax rate,State ownership of assets,Size of Government,Judicial independence,Impartial courts,Protection of property rights, Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory costs of the sale of real property ,Reliability of police,Business costs of crime,Gender Legal Rights Adjustment,Legal System & Property Rights,Money growth,Standard deviation of inflation,Inflation: Most recent year,Freedom to own foreign currency bank accounts,Sound Money, Revenue from trade taxes (% of trade sector),Mean tariff rate,Standard deviation of tariff rates,Tariffs, Non-tariff trade barriers,Compliance costs of importing and exporting, Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates,Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Conscription,Labor market regulations,Administrative requirements,Bureaucracy burden,Startinga  business,Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation,ECONOMIC FREEDOM (Score),Happiness Rank,Happiness Score,Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual,January_cpi food,February_cpi food,March_cpi food,April_cpi food,May_cpi food,June_cpi food,July_cpi food,August_cpi food,September_cpi food,October_cpi food,November_cpi food,December_cpi food,January_cpi general,February_cpi general,March_cpi general,April_cpi general,May_cpi general,June_cpi general,July_cpi general,August_cpi general,September_cpi general,October_cpi general,November_cpi general,December_cpi general,January_Food price inflation,February_Food price inflation,March_Food price inflation,April_Food price inflation,May_Food price inflation,June_Food price inflation,July_Food price inflation,August_Food price inflation,September_Food price inflation,October_Food price inflation,November_Food price inflation,December_Food price inflation
10,15,2010,1781.563317,8,6.74,3.7,4.88416740140516,3.9593998127344197,4.58,7.372776514082281,5.0,10.0,2.5,10.0,10.0,7.5,8.3,5.0,5.0,5.0,6.65,7.17425883802742,10.0,0.0,10.0,6.66666666666667,7.5,6.66666666666667,7.08333333333333,9.704444444444439,9.81666666666667,8.868148148148151,10.0,7.5,7.5,6.66666666666667,7.08333333333333,7.5,6.66666666666667,7.08333333333333,7.5,10.0,8.75,8.08333333333333,10.0,10.0,6.33333333333333,7.0,10.0,10.0,10.0,9.047619047619051,7.0,10.0,10.0,10.0,10.0,10.0,7.20514142908358,6.27352941176471,9.63705722070845,6.0,7.0,5.0,7.0,7.94590080588614,7.37129748767186,3.4711870000000005,3.92735951190476,5.54957531547619,7.1,5.0,1.0687469743270999,3.8532989009192096,6.0404607797619105,5.17165586904762,0.8620689655172409,4.2108692995206605,8.72911133815155,8.94572696168669,9.538528635652339,0.0,6.803341733872651,5.48,7.62,7.2868,6.7956,5.0507949166666695,5.6511014031400295,5.35094815990335,10.0,5.941552547619049,0.7692307692307689,0.0,2.23692777228327,6.09586898304666,10.0,10.0,10.0,10.0,6.1,5.611948839285719,7.419742613095241,8.0,1.0,5.9499664920613204,4.11924597619048,2.7272727272727297,6.57761022301937,3.22844747193878,4.760021193650481,6.973481853691231,4.73101324096051,6.893659911007281,6.28,133.0,4.12049994277954,0.86687460187912,0.26987750351428996,0.37248499999999996,0.08684,0.214105,1.881015,83.24896600000002,83.066663,84.358727,87.582411,88.680217,91.496458,87.792608,86.91197199999998,88.420211,91.439675,94.324654,94.322662,89.521795,89.166549,89.788228,90.853964,91.386832,92.363756,90.942775,90.409908,91.209209,91.9197,92.807813,93.251869,-0.054394000000000005,-0.006494,0.029494,0.035841000000000005,-0.012809,0.08465,0.004651,0.021784,0.044974,0.08160099999999999,0.123391,0.137784
11,23,2010,1394.2531,8,6.84,4.23333333333333,5.88990625965208,4.46525240197131,4.9,9.68,10.0,10.0,7.5,10.0,10.0,9.5,2.3,5.0,5.0,5.0,3.65,7.61,10.0,10.0,10.0,10.0,5.0,10.0,7.5,9.40666666666667,9.26111111111111,8.72259259259259,7.5,7.5,10.0,3.3333333333333304,6.66666666666667,10.0,6.66666666666667,8.33333333333333,10.0,6.66666666666667,8.33333333333333,7.66666666666667,10.0,10.0,5.66666666666667,6.25,10.0,10.0,10.0,8.84523809523809,7.0,10.0,10.0,10.0,10.0,10.0,7.65094973544974,4.5,9.95640326975477,0.0,7.0,5.0,6.0,6.443118632282691,5.2248804755093605,2.5847648459915598,3.58334840506329,5.48746238818565,4.16666666666667,5.83333333333333,2.1391951531836497,4.6774411506931,4.40288608016878,6.1183629472573795,0.962962962962963,4.2523733157177,8.40829984971721,9.237755149398211,9.84715385306483,0.0,6.87330221304506,7.0333333333333306,7.62,7.2868,7.31337777777778,5.9311049535865,3.66728025849721,4.79919260604185,10.0,6.05810136708861,0.7692307692307689,0.0,2.27577737877313,6.097086940648191,10.0,8.14424218574964,10.0,9.38141406191655,7.76666666666667,5.941613845991559,6.93745874683544,8.0,10.0,7.764664011195821,4.23347102320675,3.78787878787879,7.858858634571179,3.5140067408077202,8.6968618515274,6.973481853691231,5.84409314861384,7.663390407242071,6.02,133.0,4.12049994277954,0.86687460187912,0.26987750351428996,0.37248499999999996,0.08684,0.214105,1.881015,86.85459300000002,87.325891,86.952537,87.657545,89.734747,91.864315,92.340462,92.834064,91.406594,91.294103,90.163376,90.709344,92.399219,92.491803,91.936297,92.121465,92.954725,93.510231,93.787984,93.973153,92.491803,92.676972,92.584387,92.86214,0.01641,0.013323,0.010276,0.00956,0.024762,0.049128,-0.012476,-0.005723,0.013341999999999998,0.003496,0.019496,0.036834
12,10,2010,2466.902949,7,5.91,3.4,3.2247674314856,3.81836004421727,3.5,8.95155477158189,5.0,10.0,5.0,9.96713749910926,9.96319399900237,7.986066299622331,10.0,5.0,5.0,5.0,7.5,8.14587369040141,5.0,10.0,5.0,6.66666666666667,5.0,6.66666666666667,5.83333333333333,6.05111111111111,5.4638888888888895,5.78277777777778,7.5,7.5,5.0,3.3333333333333304,4.16666666666667,7.5,6.66666666666667,7.08333333333333,5.0,3.3333333333333304,4.16666666666667,6.08333333333333,10.0,9.93427499821852,4.33333333333333,4.75,10.0,10.0,10.0,8.43108690450741,7.0,0.0,0.0,0.0,0.0,0.0,5.607854890828871,9.79411764705882,9.56403269754768,8.0,9.0,9.0,9.0,5.53590560268209,8.37881118945772,3.70229914767932,3.7025023660337597,4.442020600210969,4.16666666666667,3.3333333333333304,1.15381272758741,3.2001926482018197,3.4430618481012703,5.32262933333333,0.8148148148148149,3.2733732816589396,8.07848468980417,9.479345881631891,8.374664721660169,0.0,6.48312382327406,5.65333333333333,7.06,6.5308,6.41471111111111,5.3164299451476795,6.132760454884959,5.72459520001632,10.0,6.009797369198309,0.0,0.0,2.00326578973277,6.03564302521505,5.0,9.790104989145581,10.0,8.26336832971519,5.56666666666667,6.22919872151899,6.935500717299581,10.0,10.0,6.68290470593606,3.40068518037975,5.1515151515151505,9.070249242532029,2.5766620274261602,7.36127168181625,6.614783406721309,5.695861115065111,6.8807113835721205,6.21,95.0,5.067,0.87951,0.5411655167770385,0.49853384031295805,0.1018709465134144,0.390009567141533,1.9165205368042,70.732404,70.351038,69.828224,69.22813199999999,68.642792,68.209039,68.139576,70.090213,71.239892,72.96091,73.587587,75.46659,66.67174,66.707717,66.740696,66.704719,67.03451,67.790031,68.823237,70.133482,70.954121,72.133092,72.59804399999999,73.980186,0.056586,0.045957,0.032888,0.018405,0.003929,-0.008483,-0.015708,0.006048,0.016206,0.03482,0.039048,0.064016
13,22,2010,14934.132740000001,2,7.87,6.3,5.66129062590973,3.8725544316012597,5.3,9.20049590861884,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.73349863620628,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.38222222222222,6.94444444444444,8.44222222222222,10.0,10.0,7.5,6.66666666666667,7.08333333333333,10.0,10.0,10.0,10.0,10.0,10.0,9.41666666666667,5.49281493854205,10.0,6.33333333333333,6.5,10.0,10.0,10.0,8.3323068959822,7.0,10.0,10.0,10.0,10.0,10.0,8.37749423753868,5.72647058823529,5.6062670299727495,7.0,10.0,5.0,7.5,8.06515200472316,6.77957792458624,3.22734326901798,2.9082920957814697,3.82265288658368,8.33333333333333,4.16666666666667,4.76797331532896,8.73037772575688,3.98804868810512,4.94111952904564,0.961538461538462,4.89140210040728,9.885687013208669,8.64347931623321,9.51219817168088,10.0,9.51034112528069,9.63240933333333,8.98,8.8372,9.149869777777779,5.22765119363762,7.34234852375472,6.28499985869617,10.0,4.88591472233748,7.692307692307691,6.416287196280191,6.33150320364179,7.9415932100289295,10.0,8.45971725022148,10.0,9.4865724167405,6.66666666666667,5.23069049792531,6.95282140456432,8.0,10.0,7.68365065896128,3.4193393416320896,6.51515151515152,9.40794572736424,3.86797634854772,8.38862509721996,4.39533676609488,5.99906246600173,7.72309518056783,7.37,73.0,5.488,1.05613,0.701288521289825,0.29091,0.0398642159998417,0.15513750910759,1.93129,88.731748,90.032063,89.925545,89.40912800000002,88.628647,86.21947,86.18485600000002,86.573707,88.64792299999998,90.046324,91.146438,91.495717,92.24023,92.757322,92.956708,94.004369,93.837895,92.977241,93.346766,93.457222,94.158701,94.719631,95.381114,95.799163,-0.042964,-0.022239,-0.022506,-0.028065,-0.024187,-0.028097000000000004,-0.013933,4.1e-05,0.019384,0.037432,0.047263,0.039932
14,9,2010,39740.61794,4,6.83,3.3009159428105397,5.21123329903562,4.266270003526705,6.09,9.64540778910145,10.0,10.0,2.5,10.0,10.0,8.5,10.0,0.0,0.0,5.0,7.5,8.548469263033821,5.0,10.0,5.0,6.66666666666667,2.5,3.3333333333333304,2.9166666666666696,8.011111111111111,5.0888888888888895,5.3388888888888895,5.0,5.0,5.0,3.3333333333333304,4.16666666666667,7.5,6.66666666666667,7.08333333333333,7.5,3.3333333333333304,5.41666666666667,5.33333333333333,10.0,0.0,1.6666666666666698,3.25,10.0,6.66666666666667,3.3333333333333304,4.98809523809524,7.0,10.0,10.0,10.0,0.0,5.0,6.39231572845687,4.73529411764706,9.43923705722071,4.0,10.0,10.0,10.0,1.7583628966151699,5.98657881429659,7.17522632846004,6.020407893274849,7.86373241325536,5.0,8.33333333333333,4.785814417570821,8.52660329705804,7.96060044834308,7.31419224951267,0.536585365853659,5.37633381299582,8.560953514622518,5.40026635148049,9.60762306333074,10.0,8.392210732358441,9.42,8.98,6.256,8.21866666666667,8.27838666959064,8.30566662724458,8.29202664841761,10.0,8.14529220565302,7.5,0.5531282065758779,5.3994734707429695,7.977541696456809,10.0,8.42128459176235,7.0,8.473761530587451,10.0,4.791363057504871,8.42456183333333,10.0,10.0,8.8693208151397,6.45112331871345,7.72727272727273,8.852744214838859,7.71760699234197,9.98063519435943,9.59646424715883,8.38764111578087,8.57690782050268,7.26,71.5,5.4445,0.945145,0.6408265942668915,0.349695,0.13466499999999998,0.17241947352886194,1.98356,84.79064699999998,86.90826899999998,87.178744,90.088001,87.574561,87.69330699999998,85.86595,86.855494,89.731765,89.2238,86.195798,86.90826899999998,90.215735,90.344903,90.2561,90.805064,90.272246,90.377195,90.167297,90.328757,90.974597,91.039181,90.449852,90.587093,0.028258,0.051042,0.051885,0.084803,0.052594000000000016,0.052141,0.028344,0.038186000000000005,0.070298,0.061729999999999986,0.022978,0.028349
15,18,2010,9347.583517000001,2,7.45,7.0,4.99497023049354,6.17153930080588,6.1,9.398186607287741,10.0,10.0,7.5,9.910444435608301,9.67759996818986,9.417608880759632,10.0,10.0,10.0,10.0,10.0,9.60526516268246,5.0,10.0,10.0,8.33333333333333,10.0,10.0,7.5,8.66,7.5,8.08,10.0,10.0,10.0,10.0,10.0,10.0,7.5,10.0,10.0,10.0,10.0,9.5,10.0,10.0,7.0,4.25,10.0,10.0,10.0,7.8125,7.0,10.0,10.0,10.0,10.0,10.0,8.20454545733728,5.6411764705882295,5.99645776566758,4.0,10.0,3.0,6.5,7.157788908091401,5.85908462886944,3.4443616666666697,3.09458083333333,3.21777666666667,4.5,6.66666666666667,3.52570729973501,7.634155605134269,5.40293666666667,5.758826666666669,0.962962962962963,4.48762107976406,9.883081384142779,8.61652068039175,9.56229242953256,5.0,8.265473623516769,10.0,8.7,6.62,8.44,5.65865333333333,7.90785058543237,6.7832519593828495,10.0,5.11750583333333,4.615384615384619,5.31003078312843,5.0143070772821305,7.5593897591662405,10.0,7.77972758421411,10.0,9.25990919473804,3.3333333333333304,5.86553333333333,7.03011333333333,10.0,10.0,7.28912188033965,2.9703833333333303,5.303030303030299,8.44437495527004,4.12988452380952,5.95304696903023,5.26966423058408,5.3450640525095805,7.298031709195759,6.69,73.0,5.488,1.05613,0.701288521289825,0.29091,0.0398642159998417,0.15513750910759,1.93129,95.355256,95.569828,95.804534,96.084303,95.59188,95.436559,95.417672,95.094375,95.834735,95.757938,96.400983,98.172689,96.531133,96.65837,96.78358,96.141032,96.136498,96.04804,95.970965,95.800995,96.034246,96.722132,96.994258,97.750152,-0.034535,-0.031424,-0.029934,-0.023483,-0.022256,-0.016633000000000002,-0.0062380000000000005,0.00092,0.009555,0.010702,0.018388,0.034318
16,12,2010,15927.8747,2,7.795,6.36810690975255,5.394751716869525,5.07743453584942,5.805,9.362690571621396,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,9.551688703341538,10.0,10.0,10.0,10.0,10.0,10.0,7.5,8.833333333333336,7.45,8.300925925925924,10.0,10.0,10.0,10.0,10.0,10.0,7.5,10.0,10.0,10.0,10.0,9.5,10.0,10.0,6.66666666666667,6.0,10.0,10.0,10.0,8.851190476190474,7.0,10.0,10.0,10.0,10.0,10.0,8.3687334621857,5.23823529411765,5.331635937634255,8.0,10.0,4.0,7.0,2.5907481317120697,6.43753491260219,3.9049126389581197,3.1551016450053604,4.899509734687369,8.33333333333333,6.66666666666667,4.76797331532896,8.550834969575739,5.343464845099545,6.649861405324715,0.962962962962963,5.615936896014505,8.306186243056901,9.283902556943849,9.59,10.0,9.303265849065545,9.53,8.94,6.6952,8.27469568333333,5.78470729957751,8.802078934154695,7.38365088366732,10.0,5.572333128003985,3.84615384615385,7.6331692507471205,5.645684217438335,7.791635628509345,10.0,8.566500000000001,10.0,9.015898597053624,5.56666666666667,4.479721554990444,6.92718331411744,8.0,10.0,6.887197042522085,3.151644688752625,6.888888888888889,9.61513139259796,4.23462642142857,7.7868073316526605,7.4722968815087905,6.378490790125175,7.412462946374265,7.27,73.0,5.488,1.05613,0.701288521289825,0.29091,0.0398642159998417,0.15513750910759,1.93129,24.924639000000006,25.159614,25.33028,25.602356,25.782915,25.780442,25.760654,25.891746,26.643665,27.234812,27.722075,28.224179,24.830289,24.960858,25.239242,25.409228,25.608777,25.655584,25.729491,25.88716,26.303502,26.579422,26.818388,27.079526,0.048694,0.048797,0.049213,0.060683,0.073041,0.075394,0.071198,0.091589,0.124157,0.139755,0.146981,0.1411
17,14,2010,7555.204307999999,3,6.95,5.1026376711942,4.823171832742269,3.7,5.03,0.0,10.0,10.0,7.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.66666666666667,10.0,10.0,10.0,10.0,7.5,7.5,8.75,9.888888888888891,8.93333333333333,9.41111111111111,10.0,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.75,10.0,10.0,7.33333333333333,7.75,10.0,10.0,10.0,8.77083333333333,0.0,0.0,10.0,5.0,10.0,7.5,7.38440972222222,6.205882352941179,8.746933167364901,6.0,8.0,5.0,7.0,7.18877182479454,6.98427184010203,3.4276800000000005,3.4782025,4.73272166666667,6.3,4.16666666666667,3.32906556095819,7.321102935200349,3.2429383333333304,3.02534166666667,0.837837837837838,4.0038506437029,9.797713009647401,9.303043193168119,9.82133995037211,0.0,7.2305240382969105,6.66666666666667,7.8,4.984,6.48355555555556,3.89624,7.09257251542932,5.49440625771466,10.0,5.1620925,0.0,5.199405141813259,3.4538325472710896,6.35794859013533,10.0,8.8503860915582,10.0,9.61679536385273,7.76666666666667,6.02996833333333,7.11790666666667,10.0,10.0,8.19795901544882,3.16370833333333,5.75757575757576,8.05344395108881,2.8361028571428597,9.38277502503645,8.35222900923189,6.25763915556818,8.024131178289911,6.52,42.5,6.148999999999999,1.096263899497985,0.64819,0.473907515406609,0.0918829567193985,0.2134566145181655,2.69522194366455,97.374199,97.202114,96.606229,95.633461,95.05245,95.064711,95.112926,95.123227,94.916111,94.679522,94.467725,94.282515,97.893628,97.704826,97.893628,97.988029,97.799227,97.893628,99.338227,99.338227,99.243439,99.243439,99.433016,98.959074,-0.059975,-0.061727,-0.055038,-0.040978,-0.033535,-0.03293,-0.032135000000000004,-0.031533,-0.031992,-0.032731,-0.033219,-0.033435
18,17,2010,5228.115329,3,6.84,4.43333333333333,3.78945263482727,2.82125212675808,3.7,4.866025652529951,10.0,10.0,5.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,7.95534188417665,10.0,10.0,10.0,10.0,7.5,6.66666666666667,7.08333333333333,9.704444444444439,8.93333333333333,8.5737037037037,10.0,5.0,7.5,6.66666666666667,7.08333333333333,7.5,6.66666666666667,7.08333333333333,10.0,6.66666666666667,8.33333333333333,7.5,10.0,10.0,5.66666666666667,4.75,10.0,10.0,10.0,8.63095238095238,0.0,10.0,10.0,10.0,10.0,10.0,7.38430107950977,6.420588235294121,8.836512261580381,0.0,10.0,10.0,10.0,5.0704775556013395,6.06551561049517,3.3663266194029804,3.19975096641791,2.8022721654228904,5.0,4.16666666666667,3.99333402320374,6.68345621170391,2.8468428495024902,4.77226715174129,0.8888888888888891,3.8649727353027896,7.58070303481377,7.71524687524111,9.499646594595301,10.0,8.698899126162539,9.237933285149449,7.76,6.7744,7.92411109504982,4.38053141666667,7.135370531132059,5.757950973899361,10.0,4.02461075248756,4.615384615384619,4.31440001129185,4.31813179305468,7.00004846550096,8.0,10.0,9.0,9.0,2.2333333333333303,4.12313794278607,5.36646218656716,8.0,3.0,4.54458669253731,3.65101188432836,3.18181818181818,7.44202915664966,3.0529141233120094,6.71754731886764,0.0,4.00755344416264,5.8507133788999806,6.3,42.5,6.148999999999999,1.096263899497985,0.64819,0.473907515406609,0.0918829567193985,0.2134566145181655,2.69522194366455,91.9941945,91.9868975,92.4404105,92.91861,92.896166,93.115348,93.625122,93.99994849999999,94.24573050000001,94.463977,94.9496305,95.1984395,94.7765605,95.092037,95.735548,96.2106995,96.5344135,96.757997,96.948043,97.13474149999999,97.443372,98.143926,98.24992449999999,98.317647,0.049806,0.0510275,0.0516135,0.049802,0.049152,0.0496915,0.049982,0.050123,0.051630999999999996,0.05294750000000001,0.0540795,0.053097
19,20,2010,14320.368690000001,3,7.12,6.1,5.54628051476418,4.85032514366572,5.5,1.20471130476564,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.06823710158855,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.64222222222222,9.4,9.34740740740741,10.0,10.0,5.0,6.66666666666667,5.83333333333333,7.5,6.66666666666667,7.08333333333333,7.5,10.0,8.75,8.33333333333333,9.830620095072359,10.0,5.33333333333333,5.25,10.0,10.0,10.0,8.63056477548653,0.0,10.0,10.0,10.0,10.0,10.0,7.773189827019861,4.70588235294118,7.26074176682441,8.0,8.0,8.0,8.0,7.055753262584879,7.00447547647009,4.560976371104821,4.29701173371105,5.687346925401321,6.66666666666667,3.3333333333333304,3.99743933657492,8.50689389202961,5.41725821813031,3.96982980642115,0.962962962962963,5.06409070579996,8.545827234235981,9.33064779994519,8.992336610757711,5.0,7.96720291123472,8.28666666666667,7.26,6.0544,7.20035555555556,4.946990560906519,8.01309260321645,6.48004158206149,9.782981153626501,5.9916676822474,3.07692307692308,6.30566155496501,5.124750771378499,7.147032265655509,5.0,9.15817931815638,7.0,7.052726439385459,2.2333333333333303,3.18677532766761,5.45655550802644,6.0,3.0,4.50054827432251,1.7421730604343701,5.4545454545454595,6.609942551687809,4.69054271118306,4.92724624422888,0.0,3.90407500367993,5.15244990579597,6.47,42.5,6.148999999999999,1.096263899497985,0.64819,0.473907515406609,0.0918829567193985,0.2134566145181655,2.69522194366455,62.340822,62.939288,63.914862,64.841627,65.023169,64.43794799999999,63.948235,63.794785,64.483756,65.702496,67.16108100000001,68.04762,70.5368,71.0869,71.45649,71.86391,72.17294,72.17294,72.18014000000002,72.20891,72.53372,73.0778,73.68427,74.14853000000002,0.035591000000000005,0.042717000000000005,0.055712,0.06941599999999999,0.067712,0.050747,0.043388,0.040988,0.053706,0.074588,0.09211,0.103876
20,11,2010,16164.98116,3,7.35,5.1026376711942,4.823171832742269,3.7,6.96,5.56460122545776,10.0,10.0,7.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.521533741819251,10.0,10.0,10.0,10.0,7.5,7.5,8.75,9.59333333333333,8.888888888888891,9.24111111111111,10.0,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.75,10.0,10.0,9.0,7.5,10.0,10.0,10.0,9.125,0.0,0.0,0.0,0.0,10.0,5.0,8.0411473243437,5.558823529411759,6.2269754768392405,7.0,7.0,3.0,5.0,6.662140391993849,6.0895878796489695,8.19511510307018,6.2565125548245595,8.04402692763158,9.2,4.16666666666667,3.83338395528717,7.6498141724843,8.33740730482456,6.69851476535088,0.8717948717948721,7.28932712791929,9.22282997524277,8.255736935271361,8.835156293376269,0.0,6.5784308009726,8.35333333333333,7.3,1.736,5.7964444444444405,5.791057232456139,7.155016517510671,5.791057232456139,10.0,6.848619633771929,0.0,10.0,5.61620654459064,6.800927055372809,8.0,0.48400218948554796,10.0,6.16133406316185,5.56666666666667,4.84569320614035,5.94387312280702,8.0,10.0,6.92985544298246,6.132878914473681,6.06060606060606,9.06357596005023,7.243800726817041,7.96507392914201,6.99590050662685,6.4790952339656,6.5234282467033,6.66,42.5,6.148999999999999,1.096263899497985,0.64819,0.473907515406609,0.0918829567193985,0.2134566145181655,2.69522194366455,80.061373,80.386237,80.712474,81.040075,81.36903199999998,81.699337,82.03098,82.36395300000002,82.69824799999998,83.033856,83.370769,83.70898000000003,82.901759,83.379235,84.15513299999998,84.871347,85.110085,85.348823,85.229454,85.70693,86.124721,86.124721,86.840935,88.034625,0.050085000000000005,0.050167,0.050166,0.050126,0.05007,0.05001,0.049952,0.049901,0.049859,0.049828,0.049808,0.049802
21,21,2010,78907.87122,7,6.66,4.0,4.283274455737955,4.3,6.55,9.897082812315071,10.0,10.0,7.5,10.0,10.0,10.0,10.0,5.0,5.0,0.0,5.0,8.299027604105019,5.0,5.0,10.0,6.66666666666667,5.0,5.0,5.41666666666667,8.055555555555559,6.388888888888889,6.91703703703704,7.5,7.5,7.5,7.5,5.0,7.5,5.0,5.0,7.5,6.66666666666667,6.25,6.25,10.0,10.0,0.666666666666667,3.75,7.5,7.5,7.5,6.10416666666667,7.0,0.0,10.0,5.0,0.0,2.5,6.257395789915139,0.0,9.22615803814714,7.0,10.0,10.0,10.0,5.577474043262194,5.0,6.27626406023102,5.2785646134488395,6.06254818481848,8.33333333333333,8.33333333333333,4.17110352572891,4.80277325762963,7.008208105610559,8.381307683168322,0.794871794871795,5.848034938477451,8.863205421054749,4.45225597696809,9.92862617359654,10.0,8.31102189290484,8.743333333333329,9.5,7.89,8.695,6.11462565759076,7.634922547782849,6.8747741026868,10.0,5.891318922029701,6.153846153846151,3.9825230873463195,5.342562721074059,7.7280842059402195,8.0,9.5995995995996,9.0,9.299799799799802,10.0,6.07231335891089,7.984152093234321,10.0,10.0,9.00941090869087,4.59729880445545,7.12121212121212,6.642377583356401,6.81674517798209,8.25322106089056,8.923904659090221,7.0591265678311395,8.4561124254406,7.07,95.0,5.067,0.87951,0.5411655167770385,0.49853384031295805,0.1018709465134144,0.390009567141533,1.9165205368042,99.363779,99.329489,99.58704,99.398765,99.409695,99.171053,98.680385,98.653885,99.150594,99.26054,99.22314,99.361673,100.047606,100.071948,100.094739,100.069757,100.065925,100.020703,99.973881,99.92966,100.060572,100.114398,100.123632,100.137189,0.002943,0.00169,0.004098,0.002524,0.003278,0.001652,-0.002555,-0.002261,0.002987,0.003841,0.002592,0.002384
22,16,2010,6517.066344,7,6.54,4.0,4.283274455737955,4.3,4.27,9.074691412381519,10.0,10.0,7.5,9.97884555434544,9.97648268037992,8.99622694901665,10.0,5.0,5.0,5.0,7.5,8.299027604105019,5.0,5.0,5.0,6.66666666666667,5.0,5.0,5.41666666666667,8.055555555555559,6.388888888888889,6.91703703703704,7.5,7.5,7.5,7.5,5.0,7.5,5.0,5.0,7.5,6.66666666666667,6.25,6.25,10.0,10.0,3.6666666666666696,4.0,7.5,7.5,7.5,7.137186060921481,7.0,0.0,10.0,5.0,5.0,6.25,6.356287387335381,2.94117647058824,9.22615803814714,7.0,9.0,8.0,8.5,3.95249916597987,3.44683781828405,4.66870603861053,4.3005985025,5.09210427666667,5.0,5.0,3.55388219457473,7.45866368663153,4.716965371916585,5.5262390372480095,0.923076923076923,4.68923806463666,7.913286427880959,9.019226825946296,9.176029601792525,5.0,7.3769535052482,8.743333333333329,8.1,5.886,7.50891111111111,5.4425887637810995,6.570744980190785,5.9031373752206,10.0,5.77621062583333,0.7692307692307689,4.31440001129185,4.64138428361111,6.793480425081025,8.0,10.0,10.0,8.33333333333333,7.23333333333333,5.22922982446803,6.3917857805887905,10.0,10.0,6.48241102293845,4.07125384,4.09090909090909,9.130539477485119,3.80581283190476,8.343685723190369,7.158435740410099,6.08145315283487,6.854991467926741,6.65,95.0,5.067,0.87951,0.5411655167770385,0.49853384031295805,0.1018709465134144,0.390009567141533,1.9165205368042,63.425553,63.83584000000001,64.246152,64.656492,65.066965,65.481187,65.944997,66.443938,66.99654100000001,67.743402,68.554379,69.308167,65.203411,65.554348,65.975826,66.648053,67.498108,68.172843,68.569115,68.91332299999999,69.306336,69.81819,70.349659,70.864306,0.122009,0.128518,0.134759,0.118345,0.089999,0.07460499999999999,0.070607,0.068366,0.070219,0.079527,0.090464,0.099794
